id,created_at,bar_start,timeframe,slug,meta_timeframe,meta_checkpoint_minute,meta_bar_start_utc,meta_minutes_remaining,meta_data_age_s,meta_feeds_healthy_binance_spot,meta_feeds_healthy_binance_perp,meta_feeds_healthy_coinbase,meta_feeds_healthy_polymarket,meta_feeds_healthy_liq_stream,candle_state_open,candle_state_last,candle_state_high,candle_state_low,candle_state_cushion_usd,candle_state_cushion_sign,candle_state_cushion_atr1m,candle_state_expected_remaining_move_usd,candle_state_reachability_ratio,candle_state_high_low_position,candle_state_time_above_open_pct,candle_state_max_adverse_excursion_usd,flaa_depth_flip_path_usd,flaa_depth_continuation_usd,flaa_path_asymmetry_ratio,flaa_flip_path_consumed_180s_usd,flaa_flip_path_replenish_ratio,flaa_iceberg_refill_count,flaa_est_flow_to_flip_usd,flaa_flow_to_flip_minutes_at_current_rate,flaa_defended,tape_cvd_candle_usd,tape_cvd_delta_1m,tape_cvd_delta_3m,tape_cvd_slope_r2,tape_cvd_trajectory,tape_sweep_events_3m_buy_sweeps,tape_sweep_events_3m_sell_sweeps,tape_sweep_events_3m_largest_sweep_usd,tape_sweep_events_3m_largest_sweep_side,tape_sweep_events_3m_sweep_price_impact_bps,tape_efficiency_3m,tape_absorption_flag,tape_absorption_side,tape_absorption_strength,tape_large_print_net_3m_usd,perp_spot_divergence_basis_usd_now,perp_spot_divergence_basis_delta_3m,perp_spot_divergence_perp_cvd_minus_spot_cvd_5m_usd,perp_spot_divergence_leader_venue_3m,perp_spot_divergence_oi_delta_candle_pct,perp_spot_divergence_oi_price_regime,perp_spot_divergence_funding_rate,liquidations_nearest_liq_cluster_above_usd,liquidations_nearest_liq_cluster_below_usd,cross_venue_coinbase_premium_usd,cross_venue_coinbase_premium_slope_3m,cross_venue_venue_cvd_agreement,cross_venue_us_spot_leading,htf_context_trend_1h_dir,htf_context_trend_1h_adx,htf_context_trend_1h_price_vs_ema50,htf_context_vwap_stack_above_session_vwap,htf_context_vwap_stack_above_24h_vwap,htf_context_vwap_stack_vwap_compression,htf_context_key_levels_nearest_above_type,htf_context_key_levels_nearest_above_dist_usd,htf_context_key_levels_nearest_below_type,htf_context_key_levels_nearest_below_dist_usd,htf_context_key_levels_inside_value_area,polymarket_implied_prob_up,polymarket_implied_prob_5m_ago,polymarket_prob_momentum_5m,polymarket_yes_book_best_bid,polymarket_yes_book_best_ask,polymarket_yes_book_depth_usd_2c,polymarket_sharp_flow_flag,polymarket_model_vs_market_edge,empirical_prior_lookback_days,empirical_prior_bucket,empirical_prior_hold_rate,empirical_prior_n_samples,empirical_prior_hold_rate_minute11_same_bucket,empirical_prior_bucket_computed_at,ensemble_p_up,ensemble_conviction_tier,ensemble_tier_definition_high,ensemble_tier_definition_med,ensemble_tier_definition_low,ensemble_signal_agreement_count,ensemble_disagreement_index,ensemble_dominant_factors,ensemble_polymarket_edge_pct,outcome,,,,,,x
b9f6c13a-c93d-42dd-afb1-34b4f98d7744,2026-06-15 18:01:00.017+00,2026-06-15 18:00:00 UTC,15m,btc-updown-15m-1781546400,15m,1,2026-06-15 18:00:00 UTC,14,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,66851.8,66814.24,66855.99,66793.55,38,-1,1.071,131,0.286,0.331,0.089,-4,14413562,3949198,3.65,0,0,0,18016952,99,FALSE,-118210,-117869,13221,,,7,5,91659,buy,0.81,169.079,FALSE,,0,0,-33.59,2.17,-5605787,none,0.001,neutral,-0.00006243,66850,66800,-34.73,-0.262,1,FALSE,up,48.065,4.237,TRUE,TRUE,1.591,round_67000,185.76,round_66500,314.24,FALSE,0.395,,,0.39,0.4,658,,-1.9,30,cushion_1.0-1.5atr__cvd3m_flat__min1,0.5748,82,0.7571,1.78E+12,0.3757,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-1.9,down,,,,,,
e5765882-6e2e-4324-bb69-f8d73ffbf532,2026-06-15 17:56:00.017+00,2026-06-15 17:45:00 UTC,15m,btc-updown-15m-1781545500,15m,11,2026-06-15 17:45:00 UTC,4,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66884.01,66862,66944.7,66850.31,22,-1,0.53,83,0.265,0.124,0.728,-61,8056967,1128290,7.141,0,0,0,10071209,10.092,FALSE,862653,-369417,105273,0.821,accelerating_positive,3,4,101548,sell,1,6.539,FALSE,,0,0,-31.46,8.55,5379510,none,-0.008,neutral,-0.00006223,66900,66850,-32.3,-0.35,1,FALSE,up,48.065,4.359,TRUE,TRUE,1.555,round_67000,138,round_66500,362,FALSE,0.375,0.565,-0.19,0.37,0.38,682,,-10.5,30,cushion_0.5-1.0atr__cvd3m_flat__min11,0.6352,97,,1.78E+12,0.2702,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_8,0.5,"[""flaa_asymmetry"",""polymarket_momentum"",""tape_accelerating_positive""]",-10.5,down,,,,,,
ac0995d8-8f88-4e7c-a692-658388e39170,2026-06-15 17:51:00.022+00,2026-06-15 17:45:00 UTC,15m,btc-updown-15m-1781545500,15m,6,2026-06-15 17:45:00 UTC,9,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,66884.01,66900.29,66941.43,66850.31,16,1,0.419,117,0.14,0.549,0.691,-34,816297,4567428,0.179,0,0,0,1020372,99,FALSE,319074,166258,101225,0.607,flattening_positive,2,2,241013,sell,0.62,0.174,FALSE,,0,-41820,-33.24,-0.13,6177369,none,0.007,neutral,-0.00006274,66950,66900,-32.35,0.5,1,TRUE,up,48.065,4.456,TRUE,TRUE,1.586,round_67000,99.71,round_66500,400.29,FALSE,0.565,0.385,0.18,0.56,0.57,878,,4,30,cushion_<0.5atr__cvd3m_flat__min6,0.5382,119,0.5192,1.78E+12,0.6046,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""polymarket_momentum"",""flaa_asymmetry"",""cross_venue_flow""]",4,down,,,,,,
a0fd1346-2eb9-46cf-afe6-ebda295f3fa9,2026-06-15 17:46:00.016+00,2026-06-15 17:45:00 UTC,15m,btc-updown-15m-1781545500,15m,1,2026-06-15 17:45:00 UTC,14,0.7,TRUE,TRUE,TRUE,TRUE,FALSE,66884.01,66862,66884.01,66850.31,22,-1,0.518,159,0.138,0.347,0,0,8055378,536080,15.026,0,0,0,10069223,6.835,FALSE,-41008,-41008,464941,,,1,0,60532,buy,0,1.122,FALSE,,0,0,-35.85,-4.42,3039065,none,0.002,neutral,-0.00006445,66900,66850,-37.58,-8.25,1,FALSE,up,48.065,4.359,TRUE,TRUE,1.604,round_67000,138,round_66500,362,FALSE,0.415,,,0.41,0.42,894,,-5.6,30,cushion_0.5-1.0atr__cvd3m_diverging__min1,0.6152,231,0.6747,1.78E+12,0.3594,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""tape_sweeps"",""htf_trend""]",-5.6,down,,,,,,
caa3eec2-4365-4b08-bf4e-5ede5629150f,2026-06-15 17:41:00.028+00,2026-06-15 17:30:00 UTC,15m,btc-updown-15m-1781544600,15m,11,2026-06-15 17:30:00 UTC,4,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66818,66879.99,66880,66678,62,1,1.358,91,0.679,1,0.382,-140,8126775,24985466,0.325,0,0,0,10158469,99,FALSE,-5481926,299628,617621,0.348,flattening_negative,1,0,66899,buy,0,2.82,FALSE,,0,451458,-30.24,2.3,10096009,none,-0.052,short_covering,-0.00006658,66900,66850,-37.58,-1.898,0,FALSE,up,48.065,4.404,TRUE,TRUE,1.627,round_67000,120.01,round_66500,379.99,FALSE,0.835,0.405,0.43,0.83,0.84,1523,,6,30,cushion_1.0-1.5atr__cvd3m_confirming__min11,0.7887,143,,1.78E+12,0.8948,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""polymarket_momentum"",""perp_short_covering"",""flaa_asymmetry""]",6,up,,,,,,
f0b66921-98c1-4817-8c10-a85b6c2f34d0,2026-06-15 17:36:00.016+00,2026-06-15 17:30:00 UTC,15m,btc-updown-15m-1781544600,15m,6,2026-06-15 17:30:00 UTC,9,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66818,66780,66844,66678,38,-1,0.73,156,0.243,0.614,0.086,-26,14768667,3185054,4.637,0,0,0,18460833,14.89,FALSE,-6466662,-268146,-321611,0.672,flattening_negative,1,2,81991,sell,0.27,12.206,FALSE,,0,0,-30.04,4.27,2523272,none,-0.046,long_liquidation,-0.00006905,66800,66750,-34.06,-3.378,-1,FALSE,up,48.065,4.15,TRUE,TRUE,1.681,round_67000,220,round_66500,280,FALSE,0.405,0.615,-0.21,0.4,0.41,681,,-25.2,30,cushion_0.5-1.0atr__cvd3m_confirming__min6,0.6756,180,0.6698,1.78E+12,0.1533,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""flaa_asymmetry"",""polymarket_momentum"",""htf_trend""]",-25.2,up,,,,,,
5d4e55a4-3cda-462b-9d09-294bbcc58420,2026-06-15 17:31:00.017+00,2026-06-15 17:30:00 UTC,15m,btc-updown-15m-1781544600,15m,1,2026-06-15 17:30:00 UTC,14,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66818,66844,66844,66788,26,1,0.515,189,0.138,1,0.319,-30,1372056,8878422,0.155,0,0,0,1715070,0.891,FALSE,-134064,-134064,-1110680,,,2,3,269501,sell,1.19,1.101,FALSE,,0,-56255,-31.74,5.91,-2322465,none,-0.009,neutral,-0.00006843,66850,66800,-30.13,5.117,0,TRUE,up,48.065,4.313,TRUE,TRUE,1.697,round_67000,156,round_66500,344,FALSE,0.615,,,0.61,0.62,1115,,-1.4,30,cushion_0.5-1.0atr__cvd3m_diverging__min1,0.6137,230,0.6747,1.78E+12,0.6014,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-1.4,up,,,,,,
dfe8c8d5-5a86-4a98-aaa7-0a72595777c8,2026-06-15 17:26:00.015+00,2026-06-15 17:15:00 UTC,15m,btc-updown-15m-1781543700,15m,11,2026-06-15 17:15:00 UTC,4,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66896.66,66859.69,66971.45,66768,37,-1,0.653,113,0.327,0.451,0.341,-75,14918217,3291752,4.532,0,0,0,18647772,7.924,FALSE,-1819711,84559,150887,0.412,flattening_negative,1,0,141857,buy,0.4,18.022,FALSE,,0,-116722,-29.33,2.12,8305680,none,-0.067,long_liquidation,-0.00006849,66900,66850,-31.33,-2.122,0,FALSE,up,48.065,4.353,TRUE,TRUE,1.695,round_67000,140.31,round_66500,359.69,FALSE,0.305,0.225,0.08,0.3,0.31,273,,-0.5,30,cushion_0.5-1.0atr__cvd3m_diverging__min11,0.6724,120,,1.78E+12,0.3005,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_8,0.5,"[""flaa_asymmetry"",""polymarket_momentum"",""tape_flattening_negative""]",-0.5,down,,,,,,
3e24e947-9100-423f-96b8-9b87c0ee4231,2026-06-15 17:21:00.014+00,2026-06-15 17:15:00 UTC,15m,btc-updown-15m-1781543700,15m,6,2026-06-15 17:15:00 UTC,9,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66896.66,66801.34,66971.45,66792.42,95,-1,1.571,182,0.524,0.05,0.617,-75,36608459,17281701,2.118,0,0,0,45760573,99,FALSE,-1895511,-967359,-1592957,0.067,accelerating_negative,0,1,163713,sell,0.5,7.138,FALSE,,0,-219006,-35.29,-1.46,-7255888,none,-0.053,long_liquidation,-0.00006856,66850,66800,-33,-0.921,-1,FALSE,up,48.065,4.204,TRUE,TRUE,1.699,round_67000,198.66,round_66500,301.34,FALSE,0.225,0.425,-0.2,0.22,0.23,523,,-17.5,30,cushion_>1.5atr__cvd3m_confirming__min6,0.8575,919,0.9438,1.78E+12,0.05,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""flaa_asymmetry"",""tape_accelerating_negative"",""polymarket_momentum""]",-17.5,down,,,,,,
2dc82469-d03b-431f-8c91-cdf979c07086,2026-06-15 17:16:00.015+00,2026-06-15 17:15:00 UTC,15m,btc-updown-15m-1781543700,15m,1,2026-06-15 17:15:00 UTC,14,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66896.66,66861.09,66896.66,66851.43,36,-1,0.583,228,0.156,0.214,0,0,12404777,3711309,3.342,0,0,0,15505971,13.403,FALSE,-2015750,-1712382,-4380843,,,0,2,217057,sell,0.44,0.062,TRUE,buy,0.646,-1483263,-27.24,0.99,21515985,none,-0.053,long_liquidation,-0.00006988,66900,66850,-31.83,-1.065,0,FALSE,up,48.065,4.356,TRUE,TRUE,1.707,round_67000,138.91,round_66500,361.09,FALSE,0.425,,,0.42,0.43,896,,-15,30,cushion_0.5-1.0atr__cvd3m_confirming__min1,0.5756,332,0.6698,1.78E+12,0.275,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""htf_trend"",""tape_absorption""]",-15,down,,,,,,
5bfffbd6-0d37-42a6-b56c-302a6aa2b4bf,2026-06-15 17:11:00.014+00,2026-06-15 17:00:00 UTC,15m,btc-updown-15m-1781542800,15m,11,2026-06-15 17:00:00 UTC,4,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,67157.99,66801.88,67158,66585.26,356,-1,5.111,139,2.555,0.378,0.004,0,108292050,107046534,1.012,0,0,0,135365063,99,FALSE,-18607642,-9495869,-8520090,0.8,accelerating_negative,4,4,2002470,buy,0.41,0.427,FALSE,,0,-5504006,-36.02,-5.46,-3378777,none,-0.4,long_liquidation,-0.00007083,66850,66800,-33.17,-4.215,-1,FALSE,up,48.065,4.205,TRUE,TRUE,1.957,round_67000,198.12,poc_4h,64.38,FALSE,0.006,0.065,-0.059,0.004,0.008,107,,4.4,30,cushion_>1.5atr__cvd3m_confirming__min11,0.9438,998,,1.78E+12,0.05,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""candle_cushion"",""perp_long_liquidation"",""polymarket_momentum""]",4.4,down,,,,,,
1cd04584-9c3f-44b3-b1d2-feae1c8cff14,2026-06-15 17:06:00.02+00,2026-06-15 17:00:00 UTC,15m,btc-updown-15m-1781542800,15m,6,2026-06-15 17:00:00 UTC,9,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,67157.99,66925.29,67158,66838.62,233,-1,4.275,163,1.425,0.271,0.007,0,86737999,80287933,1.08,0,0,0,108422499,99,FALSE,-7828527,-1486634,-2893675,0.961,falling,0,3,184581,sell,2.53,2.652,FALSE,,0,-684772,-29.47,10.33,-70887819,none,-0.398,long_liquidation,-0.00007164,66950,66900,-30.54,1.143,-1,FALSE,up,48.065,4.52,TRUE,TRUE,2.023,round_67000,74.71,round_66500,425.29,FALSE,0.055,0.285,-0.23,0.05,0.06,106,,0.2,30,cushion_>1.5atr__cvd3m_confirming__min6,0.8574,918,0.9438,1.78E+12,0.0574,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""candle_cushion"",""polymarket_momentum"",""tape_falling""]",0.2,down,,,,,,
9b740bec-7321-44e6-9070-6628c504531c,2026-06-15 17:01:00.015+00,2026-06-15 17:00:00 UTC,15m,btc-updown-15m-1781542800,15m,1,2026-06-15 17:00:00 UTC,14,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,67157.99,67082.44,67158,67075.59,76,-1,2.253,125,0.602,0.083,0.041,0,28749796,14132307,2.034,0,0,0,35937245,99,FALSE,-1760126,-1760126,-4728021,,,3,6,349097,sell,0.87,1.678,FALSE,,0,-2075380,-37.79,-9.36,1104829,none,-0.017,neutral,-0.00006957,67100,67050,-33.94,-0.8,-1,FALSE,up,46.919,4.704,TRUE,TRUE,2.083,poc_4h,80.06,round_67000,82.44,FALSE,0.275,,,0.27,0.28,895,,-12.3,30,cushion_>1.5atr__cvd3m_confirming__min1,0.7041,291,0.9438,1.78E+12,0.1521,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_7,0.14,"[""flaa_asymmetry"",""candle_cushion"",""htf_trend""]",-12.3,down,,,,,,
b3cfb5ea-93f0-4c32-8cc8-91af8e3cea6c,2026-06-15 16:56:00.015+00,2026-06-15 16:45:00 UTC,15m,btc-updown-15m-1781541900,15m,11,2026-06-15 16:45:00 UTC,4,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,67170.68,67171.54,67214,67088.83,1,1,0.025,70,0.012,0.661,0.143,-82,79,555018,0,0,0,0,99,99,FALSE,541187,-200366,-205706,0.288,flattening_positive,3,2,1381470,sell,1,15.391,FALSE,,0,-228072,-38.79,-5.47,3152284,none,0.111,new_longs,-0.00007048,67400,67150,-34.52,0.7,-1,FALSE,up,46.919,5.165,TRUE,TRUE,2.033,day_high,120.61,poc_4h,9.04,FALSE,0.495,0.335,0.16,0.49,0.5,530,FALSE,10,30,cushion_<0.5atr__cvd3m_diverging__min11,0.5296,110,,1.78E+12,0.5954,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""flaa_asymmetry"",""polymarket_momentum"",""perp_new_longs""]",10,down,,,,,,
b87b4747-0c9f-45a8-8f21-3aacda258000,2026-06-15 16:51:00.016+00,2026-06-15 16:45:00 UTC,15m,btc-updown-15m-1781541900,15m,6,2026-06-15 16:45:00 UTC,9,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,67170.68,67128,67214,67088.83,43,-1,1.15,111,0.383,0.313,0.181,-43,15248649,5534408,2.755,0,0,0,19060812,99,FALSE,555978,2186259,1705745,0.065,accelerating_positive,0,2,168205,sell,1.13,0.026,TRUE,sell,0.82,1140327,-31.24,7.25,-7025622,none,0.096,new_shorts,-0.00007157,67150,67100,-31.43,5.123,0,FALSE,up,46.919,5.058,TRUE,TRUE,2.045,poc_4h,59.5,round_67000,128,FALSE,0.335,0.505,-0.17,0.33,0.34,511,,-18.8,30,cushion_1.0-1.5atr__cvd3m_diverging__min6,0.684,100,0.737,1.78E+12,0.1475,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""flaa_asymmetry"",""polymarket_momentum"",""perp_new_shorts""]",-18.8,down,,,,,,
1d073452-9a97-4f4e-90b7-73a7da92f439,2026-06-15 16:46:00.02+00,2026-06-15 16:45:00 UTC,15m,btc-updown-15m-1781541900,15m,1,2026-06-15 16:45:00 UTC,14,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,67170.68,67172.4,67214,67170.67,2,1,0.042,154,0.011,0.04,0.979,0,2796,614172,0.005,0,0,0,3495,0.001,FALSE,49920,49920,-1027149,,,4,5,104355,sell,0.96,6.392,FALSE,,0,0,-42.35,-3.3,-770409,none,0.021,neutral,-0.00007067,67400,67150,-37.51,-2.265,-1,FALSE,up,46.919,5.167,TRUE,TRUE,2.064,poc_4h,15.1,round_67000,172.4,FALSE,0.505,,,0.5,0.51,1077,,-9.3,30,cushion_<0.5atr__cvd3m_diverging__min1,0.5363,347,0.5296,1.78E+12,0.4119,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-9.3,down,,,,,,
573895ad-c36d-4258-bcd2-11c92bb60453,2026-06-15 16:41:00.015+00,2026-06-15 16:30:00 UTC,15m,btc-updown-15m-1781541000,15m,11,2026-06-15 16:30:00 UTC,4,0.9,TRUE,TRUE,TRUE,TRUE,FALSE,67186,67192.72,67268,67147.14,7,1,0.167,81,0.083,0.377,0.855,-39,408414,2639009,0.155,0,0,0,510517,99,FALSE,268597,122560,252591,0.178,flattening_positive,3,4,304594,buy,0.81,1.934,FALSE,,0,0,-31.18,6.27,-302229,none,0.072,new_longs,-0.0000698,67400,67150,-34.06,1.281,0,FALSE,up,46.919,5.217,TRUE,TRUE,2.009,day_high,99.43,poc_4h,5.22,FALSE,0.575,0.705,-0.13,0.57,0.58,768,TRUE,0.4,30,cushion_<0.5atr__cvd3m_confirming__min11,0.6091,140,,1.78E+12,0.5792,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""perp_new_longs"",""polymarket_momentum"",""flaa_asymmetry""]",0.4,down,,,,,,
586cecb7-b85b-408d-b3ae-4b25b35d008f,2026-06-15 16:36:00.015+00,2026-06-15 16:30:00 UTC,15m,btc-updown-15m-1781541000,15m,6,2026-06-15 16:30:00 UTC,9,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,67186,67231.39,67264,67184.1,45,1,1.028,133,0.343,0.592,0.982,-2,4815712,17998556,0.268,0,0,0,6019640,99,FALSE,130788,-48808,163634,0.23,flat,2,1,624241,buy,1.19,1.103,FALSE,,0,261448,-39.14,3.57,1261901,none,0.046,new_longs,-0.00006831,67400,67150,-31.43,6.69,1,TRUE,up,46.919,5.312,TRUE,TRUE,2.013,day_high,60.76,round_67000,231.39,FALSE,0.705,0.645,0.06,0.7,0.71,1500,TRUE,11,30,cushion_1.0-1.5atr__cvd3m_confirming__min6,0.6692,170,0.7887,1.78E+12,0.8145,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""perp_new_longs"",""polymarket_momentum"",""flaa_asymmetry""]",11,down,,,,,,
fd4b520e-e629-4f07-a712-9498b021655f,2026-06-15 16:31:00.017+00,2026-06-15 16:30:00 UTC,15m,btc-updown-15m-1781541000,15m,1,2026-06-15 16:30:00 UTC,14,1.1,TRUE,TRUE,TRUE,TRUE,FALSE,67186,67234,67234,67186,48,1,1.013,177,0.271,1,1,0,6725652,19178858,0.351,0,0,0,8407064,6.384,FALSE,109318,109318,-399983,,,2,1,126381,sell,1.17,12.088,FALSE,,0,-126904,-34.64,6.71,-746396,none,0.013,neutral,-0.0000676,67400,67150,-33.18,7.935,0,TRUE,up,46.919,5.318,TRUE,TRUE,2.015,day_high,58.15,round_67000,234,FALSE,0.645,,,0.64,0.65,1319,,6.9,30,cushion_1.0-1.5atr__cvd3m_diverging__min1,0.6504,108,0.737,1.78E+12,0.7143,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_7,0.14,"[""flaa_asymmetry"",""htf_trend"",""tape_sweeps""]",6.9,down,,,,,,
f4fbdb30-99d8-4d05-a785-9c96ecd8a571,2026-06-15 16:26:00.016+00,2026-06-15 16:15:00 UTC,15m,btc-updown-15m-1781540100,15m,11,2026-06-15 16:15:00 UTC,4,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,67260,67220.01,67268,67100.01,40,-1,0.768,104,0.384,0.714,0.008,-8,15597037,1753164,8.897,0,0,0,19496297,99,FALSE,284749,383762,254127,0.298,rising,0,0,,,,4.021,FALSE,,0,-64751,-47.96,-5.3,-2283873,none,0.112,new_shorts,-0.0000663,67400,67150,-37.49,3.707,1,TRUE,up,46.919,5.284,TRUE,TRUE,1.99,day_high,72.14,round_67000,220.01,FALSE,0.245,0.105,0.14,0.24,0.25,325,,3.9,30,cushion_0.5-1.0atr__cvd3m_diverging__min11,0.6701,119,,1.78E+12,0.2838,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_8,0.5,"[""flaa_asymmetry"",""perp_new_shorts"",""polymarket_momentum""]",3.9,down,,,,,,
158c28d8-6eb7-4b26-a7b9-5944f377be55,2026-06-15 16:21:00.015+00,2026-06-15 16:15:00 UTC,15m,btc-updown-15m-1781540100,15m,6,2026-06-15 16:15:00 UTC,9,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,67260,67118.66,67268,67100.01,141,-1,2.722,156,0.907,0.111,0.014,-8,57472462,41435933,1.387,0,0,0,71840577,99,FALSE,-775690,314581,110299,0.555,flattening_negative,1,3,140949,sell,0.49,6.929,FALSE,,0,206245,-43.52,3.44,-22073304,none,0.077,new_shorts,-0.00006588,67150,67100,-40.17,1.986,0,FALSE,up,46.919,5.035,TRUE,TRUE,2.001,day_high,173.49,round_67000,118.66,FALSE,0.095,0.405,-0.31,0.09,0.1,160,,1,30,cushion_>1.5atr__cvd3m_flat__min6,0.7718,319,0.9044,1.78E+12,0.1051,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""polymarket_momentum"",""candle_cushion"",""tape_flattening_negative""]",1,down,,,,,,
6be5ac75-ec9b-4454-a4c6-6a88e2c49560,2026-06-15 16:16:00.015+00,2026-06-15 16:15:00 UTC,15m,btc-updown-15m-1781540100,15m,1,2026-06-15 16:15:00 UTC,14,0.7,TRUE,TRUE,TRUE,TRUE,FALSE,67260,67230.01,67268,67226,30,-1,0.552,203,0.147,0.095,0.085,-8,9185773,1769354,5.192,0,0,0,11482216,4.119,FALSE,-602893,-602893,-4064,,,2,0,99348,buy,0.92,0.487,FALSE,,0,-547103,-42.36,-2.43,9989797,none,0.013,neutral,-0.00006263,67400,67150,-36.35,-0.559,0,FALSE,up,46.919,5.308,TRUE,TRUE,2.009,day_high,62.14,round_67000,230.01,FALSE,0.405,,,0.4,0.41,697,,-0.9,30,cushion_0.5-1.0atr__cvd3m_flat__min1,0.5609,213,0.6382,1.78E+12,0.3957,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""tape_sweeps"",""htf_trend""]",-0.9,down,,,,,,
ad23a041-5398-47d3-ae9b-6e8e6ac121c6,2026-06-15 16:11:00.015+00,2026-06-15 16:00:00 UTC,15m,btc-updown-15m-1781539200,15m,11,2026-06-15 16:00:00 UTC,4,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,67292.14,67249.99,67292.15,67098.25,42,-1,0.674,125,0.337,0.783,0,0,23453516,2145952,10.929,0,0,0,29316895,7.581,FALSE,-6843432,726474,1812920,0.328,flattening_negative,1,2,288971,buy,0.31,3.797,FALSE,,0,619835,-41.44,-6.27,6563926,none,-0.062,long_liquidation,-0.00006241,67400,67150,-38.7,-2.364,1,FALSE,up,46.919,5.357,TRUE,TRUE,2.002,day_high,42.16,round_67000,249.99,FALSE,0.285,0.175,0.11,0.28,0.29,369,FALSE,-4,30,cushion_0.5-1.0atr__cvd3m_diverging__min11,0.6678,118,,1.78E+12,0.2447,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""flaa_asymmetry"",""polymarket_momentum"",""perp_long_liquidation""]",-4,down,,,,,,
1e8ca2f9-7fbf-4654-bd86-02e519a1df7d,2026-06-15 16:06:00.015+00,2026-06-15 16:00:00 UTC,15m,btc-updown-15m-1781539200,15m,6,2026-06-15 16:00:00 UTC,9,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,67292.14,67168.86,67292.15,67122.69,123,-1,1.952,189,0.651,0.272,0,0,61706192,27076996,2.279,0,0,0,77132740,99,FALSE,-8437452,132184,205411,0.649,flattening_negative,1,0,121206,buy,0.3,8.838,FALSE,,0,-45229,-39.31,-2.99,-19500532,none,-0.079,long_liquidation,-0.0000617,67400,67150,-34.13,0.692,1,TRUE,up,46.919,5.158,TRUE,TRUE,2.005,day_high,123.29,round_67000,168.86,FALSE,0.175,0.255,-0.08,0.17,0.18,395,FALSE,-6.5,30,cushion_>1.5atr__cvd3m_diverging__min6,0.7762,223,0.912,1.78E+12,0.1098,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""flaa_asymmetry"",""perp_long_liquidation"",""polymarket_momentum""]",-6.5,down,,,,,,
